ARB,Type,dmd,Description
Valsartan,ARB,15653411000001101,Valsartan 160mg/5ml oral suspension 1 ml (product)
Valsartan,ARB,15653511000001102,Valsartan 160mg/5ml oral suspension (Special Order) (product)
Valsartan,ARB,15653611000001103,Valsartan 160mg/5ml oral suspension (Special Order) 1 ml (product)
Valsartan,ARB,15653911000001109,Valsartan 160mg/5ml oral solution 1 ml (product)
Valsartan,ARB,15654111000001108,Valsartan 160mg/5ml oral solution (Special Order) (product)
Valsartan,ARB,15654211000001102,Valsartan 160mg/5ml oral solution (Special Order) 1 ml (product)
Valsartan,ARB,15775311000001101,Valsartan 160mg/5ml oral solution (product)
Valsartan,ARB,15775411000001108,Valsartan 160mg/5ml oral suspension (product)
Valsartan,ARB,15775511000001107,Valsartan 40mg/5ml oral solution (product)
Valsartan,ARB,15775611000001106,Valsartan 40mg/5ml oral suspension (product)
Valsartan,ARB,18178611000001103,Valsartan 160mg capsules (Mawdsley-Brooks & Company Ltd) (product)
Valsartan,ARB,18178711000001107,Valsartan 160mg capsules (Mawdsley-Brooks & Company Ltd) 28 capsule (product)
Valsartan,ARB,19630911000001108,Valsartan 160mg capsules (Teva UK Ltd) (product)
Valsartan,ARB,19631011000001100,Valsartan 160mg capsules (Teva UK Ltd) 28 capsule 4 x 7 capsules (product)
Valsartan,ARB,19631111000001104,Valsartan 40mg capsules (Teva UK Ltd) (product)
Valsartan,ARB,19631211000001105,Valsartan 40mg capsules (Teva UK Ltd) 28 capsule 4 x 7 capsules (product)
Valsartan,ARB,19631311000001102,Valsartan 80mg capsules (Teva UK Ltd) (product)
Valsartan,ARB,19631411000001109,Valsartan 80mg capsules (Teva UK Ltd) 28 capsule 4 x 7 capsules (product)
Valsartan,ARB,19631511000001108,Valsartan 40mg tablets (Teva UK Ltd) (product)
Valsartan,ARB,19631611000001107,Valsartan 40mg tablets (Teva UK Ltd) 7 tablet (product)
Valsartan,ARB + TZ,19631711000001103,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd) (product)
Valsartan,ARB + TZ,19631811000001106,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB + TZ,19631911000001101,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd) (product)
Valsartan,ARB + TZ,19632011000001108,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB + TZ,19632111000001109,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (Teva UK Ltd) (product)
Valsartan,ARB + TZ,19632211000001103,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (Teva UK Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB,19632311000001106,Valsartan 320mg tablets (Teva UK Ltd) (product)
Valsartan,ARB,19632411000001104,Valsartan 320mg tablets (Teva UK Ltd) 28 tablet 4 x 7 tablets (product)
Valsartan,ARB,19682111000001104,Valsartan 40mg tablets (Dexcel-Pharma Ltd) (product)
Valsartan,ARB,19682211000001105,Valsartan 40mg tablets (Dexcel-Pharma Ltd) 7 tablet (product)
Valsartan,ARB,19682311000001102,Valsartan 320mg tablets (Dexcel-Pharma Ltd) (product)
Valsartan,ARB,19682411000001109,Valsartan 320mg tablets (Dexcel-Pharma Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB,19682511000001108,Valsartan 40mg capsules (Dexcel-Pharma Ltd) (product)
Valsartan,ARB,19682611000001107,Valsartan 40mg capsules (Dexcel-Pharma Ltd) 28 capsule 4 x 7 capsules (product)
Valsartan,ARB,19682811000001106,Valsartan 80mg capsules (Dexcel-Pharma Ltd) (product)
Valsartan,ARB,19682911000001101,Valsartan 80mg capsules (Dexcel-Pharma Ltd) 28 capsule 4 x 7 capsules (product)
Valsartan,ARB,19683111000001105,Valsartan 160mg capsules (Dexcel-Pharma Ltd) (product)
Valsartan,ARB,19683311000001107,Valsartan 160mg capsules (Dexcel-Pharma Ltd) 28 capsule 4 x 7 capsules (product)
Valsartan,ARB,19687511000001106,Valsartan 40mg tablets (Actavis UK Ltd) (product)
Valsartan,ARB,19687611000001105,Valsartan 40mg tablets (Actavis UK Ltd) 7 tablet (product)
Valsartan,ARB,19687711000001101,Valsartan 40mg capsules (Actavis UK Ltd) (product)
Valsartan,ARB,19687811000001109,Valsartan 40mg capsules (Actavis UK Ltd) 28 capsule 4 x 7 capsules (product)
Valsartan,ARB,19687911000001104,Valsartan 80mg capsules (Actavis UK Ltd) (product)
Valsartan,ARB,19688011000001102,Valsartan 80mg capsules (Actavis UK Ltd) 28 capsule 4 x 7 capsules (product)
Valsartan,ARB,19688111000001101,Valsartan 160mg capsules (Actavis UK Ltd) (product)
Valsartan,ARB,19688211000001107,Valsartan 160mg capsules (Actavis UK Ltd) 28 capsule 4 x 7 capsules (product)
Valsartan,ARB + TZ,19688311000001104,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (Actavis UK Ltd) (product)
Valsartan,ARB + TZ,19688411000001106,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (Actavis UK Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB + TZ,19688511000001105,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Actavis UK Ltd) (product)
Valsartan,ARB + TZ,19688611000001109,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Actavis UK Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB + TZ,19688711000001100,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (Actavis UK Ltd) (product)
Valsartan,ARB + TZ,19688811000001108,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (Actavis UK Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB + TZ,19723911000001105,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (Consilient Health Ltd) (product)
Valsartan,ARB + TZ,19724011000001108,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (Consilient Health Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB + TZ,19724211000001103,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Consilient Health Ltd) (product)
Valsartan,ARB + TZ,19724311000001106,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Consilient Health Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB + TZ,19724411000001104,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (Consilient Health Ltd) (product)
Valsartan,ARB + TZ,19724511000001100,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (Consilient Health Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB,19795611000001105,Valsartan 40mg capsules (Alliance Healthcare (Distribution) Ltd) (product)
Valsartan,ARB,19795711000001101,Valsartan 40mg capsules (Alliance Healthcare (Distribution) Ltd) 28 capsule (product)
Valsartan,ARB,19795811000001109,Valsartan 80mg capsules (Alliance Healthcare (Distribution) Ltd) (product)
Valsartan,ARB,19795911000001104,Valsartan 80mg capsules (Alliance Healthcare (Distribution) Ltd) 28 capsule (product)
Valsartan,ARB,19796611000001100,Valsartan 160mg capsules (Alliance Healthcare (Distribution) Ltd) (product)
Valsartan,ARB,19796711000001109,Valsartan 160mg capsules (Alliance Healthcare (Distribution) Ltd) 28 capsule (product)
Valsartan,ARB,19796811000001101,Valsartan 40mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
Valsartan,ARB,19796911000001106,Valsartan 40mg tablets (Alliance Healthcare (Distribution) Ltd) 7 tablet (product)
Valsartan,ARB,19797011000001105,Valsartan 320mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
Valsartan,ARB,19797111000001106,Valsartan 320mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet (product)
Valsartan,ARB + TZ,19797211000001100,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
Valsartan,ARB + TZ,19797311000001108,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet (product)
Valsartan,ARB + TZ,19797411000001101,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
Valsartan,ARB + TZ,19797511000001102,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet (product)
Valsartan,ARB + TZ,19797611000001103,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
Valsartan,ARB + TZ,19797711000001107,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet (product)
Valsartan,ARB,19803111000001103,Valsartan 40mg capsules (A A H Pharmaceuticals Ltd) (product)
Valsartan,ARB,19803211000001109,Valsartan 40mg capsules (A A H Pharmaceuticals Ltd) 28 capsule 2 x 14 capsules (product)
Valsartan,ARB,19803311000001101,Valsartan 80mg capsules (A A H Pharmaceuticals Ltd) (product)
Valsartan,ARB,19803411000001108,Valsartan 80mg capsules (A A H Pharmaceuticals Ltd) 28 capsule 2 x 14 capsules (product)
Valsartan,ARB,19803511000001107,Valsartan 160mg capsules (A A H Pharmaceuticals Ltd) (product)
Valsartan,ARB,19803611000001106,Valsartan 160mg capsules (A A H Pharmaceuticals Ltd) 28 capsule 2 x 14 capsules (product)
Valsartan,ARB,19803711000001102,Valsartan 40mg tablets (A A H Pharmaceuticals Ltd) (product)
Valsartan,ARB,19803811000001105,Valsartan 40mg tablets (A A H Pharmaceuticals Ltd) 7 tablet (product)
Valsartan,ARB,19803911000001100,Valsartan 320mg tablets (A A H Pharmaceuticals Ltd) (product)
Valsartan,ARB,19804011000001102,Valsartan 320mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB + TZ,19804111000001101,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd) (product)
Valsartan,ARB + TZ,19804211000001107,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB + TZ,19804311000001104,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd) (product)
Valsartan,ARB + TZ,19804411000001106,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB + TZ,19804511000001105,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (A A H Pharmaceuticals Ltd) (product)
Valsartan,ARB + TZ,19804611000001109,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB,19827111000001101,Valsartan 320mg tablets (Generics (UK) Ltd) (product)
Valsartan,ARB,19827211000001107,Valsartan 320mg tablets (Generics (UK) Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB,19827311000001104,Valsartan 40mg tablets (Generics (UK) Ltd) (product)
Valsartan,ARB,19827411000001106,Valsartan 40mg tablets (Generics (UK) Ltd) 7 tablet (product)
Valsartan,ARB,19827511000001105,Valsartan 40mg capsules (Generics (UK) Ltd) (product)
Valsartan,ARB,19827611000001109,Valsartan 40mg capsules (Generics (UK) Ltd) 28 capsule 2 x 14 capsules (product)
Valsartan,ARB,19827711000001100,Valsartan 160mg capsules (Generics (UK) Ltd) (product)
Valsartan,ARB,19827811000001108,Valsartan 160mg capsules (Generics (UK) Ltd) 28 capsule 2 x 14 capsules (product)
Valsartan,ARB,19827911000001103,Valsartan 80mg capsules (Generics (UK) Ltd) (product)
Valsartan,ARB,19828011000001101,Valsartan 80mg capsules (Generics (UK) Ltd) 28 capsule 2 x 14 capsules (product)
Valsartan,ARB,19861611000001106,Valsartan 160mg tablets 28 tablet (product)
Valsartan,ARB,19861711000001102,Valsartan 160mg tablets (Aspire Pharma Ltd) (product)
Valsartan,ARB,19861811000001105,Valsartan 160mg tablets (Aspire Pharma Ltd) 28 tablet 4 x 7 tablets (product)
Valsartan,ARB,19863411000001107,Valsartan 80mg tablets 28 tablet (product)
Valsartan,ARB,19863511000001106,Valsartan 80mg tablets (Aspire Pharma Ltd) (product)
Valsartan,ARB,19863611000001105,Valsartan 80mg tablets (Aspire Pharma Ltd) 28 tablet 4 x 7 tablets (product)
Valsartan,ARB,19864411000001105,Valsartan 40mg tablets 28 tablet (product)
Valsartan,ARB,19864611000001108,Valsartan 40mg tablets (Aspire Pharma Ltd) (product)
Valsartan,ARB,19865511000001105,Valsartan 40mg tablets (Aspire Pharma Ltd) 28 tablet 4 x 7 tablets (product)
Valsartan,ARB,20001611000001106,Valsartan 3mg/1ml oral solution 160 ml (product)
Valsartan,ARB,20007411000001100,Valsartan 3mg/1ml oral solution (product)
Valsartan,ARB,20021211000001101,Valsartan 40mg capsules (Arrow Generics Ltd) (product)
Valsartan,ARB,20021311000001109,Valsartan 40mg capsules (Arrow Generics Ltd) 28 capsule 2 x 14 capsules (product)
Valsartan,ARB,20021411000001102,Valsartan 80mg capsules (Arrow Generics Ltd) (product)
Valsartan,ARB,20021511000001103,Valsartan 80mg capsules (Arrow Generics Ltd) 28 capsule 2 x 14 capsules (product)
Valsartan,ARB,20021711000001108,Valsartan 160mg capsules (Arrow Generics Ltd) (product)
Valsartan,ARB,20021811000001100,Valsartan 160mg capsules (Arrow Generics Ltd) 28 capsule 2 x 14 capsules (product)
Valsartan,ARB,20021911000001105,Valsartan 40mg tablets (Arrow Generics Ltd) (product)
Valsartan,ARB,20022011000001103,Valsartan 40mg tablets (Arrow Generics Ltd) 7 tablet (product)
Valsartan,ARB,20022111000001102,Valsartan 320mg tablets (Arrow Generics Ltd) (product)
Valsartan,ARB,20022211000001108,Valsartan 320mg tablets (Arrow Generics Ltd) 28 tablet 4 x 7 tablets (product)
Valsartan,ARB + TZ,20022311000001100,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (Arrow Generics Ltd) (product)
Valsartan,ARB + TZ,20022411000001107,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (Arrow Generics Ltd) 28 tablet 4 x 7 tablets (product)
Valsartan,ARB + TZ,20022511000001106,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Arrow Generics Ltd) (product)
Valsartan,ARB + TZ,20022611000001105,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Arrow Generics Ltd) 28 tablet 4 x 7 tablets (product)
Valsartan,ARB + TZ,20022711000001101,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (Arrow Generics Ltd) (product)
Valsartan,ARB + TZ,20022811000001109,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (Arrow Generics Ltd) 28 tablet 4 x 7 tablets (product)
Valsartan,ARB,20918511000001107,Valsartan 40mg tablets (Zentiva) (product)
Valsartan,ARB,20918611000001106,Valsartan 40mg tablets (Zentiva) 28 tablet (product)
Valsartan,ARB,20918711000001102,Valsartan 80mg tablets (Zentiva) (product)
Valsartan,ARB,20918811000001105,Valsartan 80mg tablets (Zentiva) 28 tablet (product)
Valsartan,ARB,20918911000001100,Valsartan 160mg tablets (Zentiva) (product)
Valsartan,ARB,20919011000001109,Valsartan 160mg tablets (Zentiva) 28 tablet (product)
Valsartan,ARB,20919111000001105,Valsartan 320mg tablets (Zentiva) (product)
Valsartan,ARB,20919211000001104,Valsartan 320mg tablets (Zentiva) 28 tablet (product)
Valsartan,ARB,20942611000001104,Valsartan 320mg tablets (Actavis UK Ltd) (product)
Valsartan,ARB,20942711000001108,Valsartan 320mg tablets (Actavis UK Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB + TZ,21908511000001103,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (Waymade Healthcare Plc) (product)
Valsartan,ARB + TZ,21908611000001104,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (Waymade Healthcare Plc) 28 tablet (product)
Valsartan,ARB + TZ,21908711000001108,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Waymade Healthcare Plc) (product)
Valsartan,ARB + TZ,21908811000001100,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Waymade Healthcare Plc) 28 tablet (product)
Valsartan,ARB + TZ,21909011000001101,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (Waymade Healthcare Plc) (product)
Valsartan,ARB + TZ,21909211000001106,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (Waymade Healthcare Plc) 28 tablet (product)
Valsartan,ARB,21909411000001105,Valsartan 40mg tablets (Waymade Healthcare Plc) (product)
Valsartan,ARB,21909511000001109,Valsartan 40mg tablets (Waymade Healthcare Plc) 7 tablet (product)
Valsartan,ARB,21909611000001108,Valsartan 40mg tablets (Waymade Healthcare Plc) 28 tablet (product)
Valsartan,ARB,21909811000001107,Valsartan 80mg tablets (Waymade Healthcare Plc) (product)
Valsartan,ARB,21909911000001102,Valsartan 80mg tablets (Waymade Healthcare Plc) 28 tablet (product)
Valsartan,ARB,21910011000001107,Valsartan 160mg tablets (Waymade Healthcare Plc) (product)
Valsartan,ARB,21910111000001108,Valsartan 160mg tablets (Waymade Healthcare Plc) 28 tablet (product)
Valsartan,ARB,21910211000001102,Valsartan 320mg tablets (Waymade Healthcare Plc) (product)
Valsartan,ARB,21910311000001105,Valsartan 320mg tablets (Waymade Healthcare Plc) 28 tablet (product)
Valsartan,ARB,21923411000001104,Valsartan 40mg capsules (Waymade Healthcare Plc) (product)
Valsartan,ARB,21923511000001100,Valsartan 40mg capsules (Waymade Healthcare Plc) 28 capsule (product)
Valsartan,ARB,21923611000001101,Valsartan 80mg capsules (Waymade Healthcare Plc) (product)
Valsartan,ARB,21923811000001102,Valsartan 80mg capsules (Waymade Healthcare Plc) 28 capsule (product)
Valsartan,ARB,21923911000001107,Valsartan 160mg capsules (Waymade Healthcare Plc) (product)
Valsartan,ARB,21924011000001105,Valsartan 160mg capsules (Waymade Healthcare Plc) 28 capsule (product)
Valsartan,ARB + TZ,23956811000001100,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (Milpharm Ltd) (product)
Valsartan,ARB + TZ,23956911000001105,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (Milpharm Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB + TZ,23957011000001109,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Milpharm Ltd) (product)
Valsartan,ARB + TZ,23957111000001105,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Milpharm Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB + TZ,23957211000001104,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (Milpharm Ltd) (product)
Valsartan,ARB + TZ,23957311000001107,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (Milpharm Ltd) 28 tablet 2 x 14 tablets (product)
Valsartan,ARB,29675411000001109,Valsartan 40mg tablets (Macleods Pharma UK Ltd) (product)
Valsartan,ARB,29675511000001108,Valsartan 40mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
Valsartan,ARB,29675611000001107,Valsartan 80mg tablets (Macleods Pharma UK Ltd) (product)
Valsartan,ARB,29675711000001103,Valsartan 80mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
Valsartan,ARB,29675811000001106,Valsartan 160mg tablets (Macleods Pharma UK Ltd) (product)
Valsartan,ARB,29675911000001101,Valsartan 160mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
Valsartan,ARB,29676011000001109,Valsartan 320mg tablets (Macleods Pharma UK Ltd) (product)
Valsartan,ARB,29676111000001105,Valsartan 320mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
Valsartan,ARB,29745411000001100,Valsartan 40mg tablets (Macleods Pharma UK Ltd) 7 tablet (product)
Valsartan,ARB,30107511000001108,Valsartan 40mg capsules (DE Pharmaceuticals) (product)
Valsartan,ARB,30107711000001103,Valsartan 40mg capsules (DE Pharmaceuticals) 28 capsule (product)
Valsartan,ARB,30108011000001104,Valsartan 80mg capsules (DE Pharmaceuticals) (product)
Valsartan,ARB,30108111000001103,Valsartan 80mg capsules (DE Pharmaceuticals) 28 capsule (product)
Valsartan,ARB,30108211000001109,Valsartan 160mg capsules (DE Pharmaceuticals) (product)
Valsartan,ARB,30108311000001101,Valsartan 160mg capsules (DE Pharmaceuticals) 28 capsule (product)
Valsartan,ARB + TZ,30108411000001108,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals) (product)
Valsartan,ARB + TZ,30108511000001107,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals) 28 tablet (product)
Valsartan,ARB + TZ,30109211000001104,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals) (product)
Valsartan,ARB + TZ,30109311000001107,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals) 28 tablet (product)
Valsartan,ARB + TZ,30109411000001100,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (DE Pharmaceuticals) (product)
Valsartan,ARB + TZ,30109511000001101,Valsartan 160mg / Hydrochlorothiazide 25mg tablets (DE Pharmaceuticals) 28 tablet (product)
Valsartan,ARB,30109611000001102,Valsartan 40mg tablets (DE Pharmaceuticals) (product)
Valsartan,ARB,30109711000001106,Valsartan 40mg tablets (DE Pharmaceuticals) 7 tablet (product)
